"corpus","preloaded/detenten20_rft3"
"subcorpus","-"
"concordance size","1749"
"query","Query:[lc=""kiezdeutsch"" | lemma_lc=""kiezdeutsch"" | ascii=""kiezdeutsch""]"
"Reference","Left","KWIC","Right"
"uni-kiel.de,https://www.uni-kiel.de/pressemeldungen/index.php?pmid=2013-127-kiezdeutsch&pr=1,Uni Kiel | Kiezdeutsch als Studienobjekt,2020-06-12 06:02,2020,doc#1607601,#865392787","Stoff kam, und was ihn während der Zusammenarbeit mit den beiden Gräfinnen beeindruckt hat. </s><s> Bearbeitung: Nils Werner </s><s>","Kiezdeutsch","als Studienobjekt </s><s> Sprachwissenschaftliches Institut lädt zum Vortrag ein </s><s> Ist Kiezdeutsch als Jugendsprache eine"
"uni-kiel.de,https://www.uni-kiel.de/pressemeldungen/index.php?pmid=2013-127-kiezdeutsch&pr=1,Uni Kiel | Kiezdeutsch als Studienobjekt,2020-06-12 06:02,2020,doc#1607601,#865392797",": Nils Werner </s><s> Kiezdeutsch als Studienobjekt </s><s> Sprachwissenschaftliches Institut lädt zum Vortrag ein </s><s> Ist","Kiezdeutsch","als Jugendsprache eine Modeerscheinung, die wieder verschwinden wird? </s><s> Oder etabliert sich die urbane"
"uni-kiel.de,https://www.uni-kiel.de/pressemeldungen/index.php?pmid=2013-127-kiezdeutsch&pr=1,Uni Kiel | Kiezdeutsch als Studienobjekt,2020-06-12 06:02,2020,doc#1607601,#865392861","Sprachwissenschaft an der Christian-Albrechts-Universität zu Kiel (CAU) nach. </s><s> Im Anschluss an den Vortrag ""","Kiezdeutsch","als deutscher Dialekt – urbane Umgangssprache im Spannungsfeld von Sprachkontakt, Sprachvariation und"
"uni-kiel.de,https://www.uni-kiel.de/pressemeldungen/index.php?pmid=2013-127-kiezdeutsch&pr=1,Uni Kiel | Kiezdeutsch als Studienobjekt,2020-06-12 06:02,2020,doc#1607601,#865392922","findet im Audimax, Christian-Albrechts-Platz 2, Hörsaal A, statt. </s><s> Das Wichtigste in Kürze: Was? </s><s> Vortrag ""","Kiezdeutsch","als deutscher Dialekt"" Wann? 23.5.2013, 12 bis 14 Uhr Wo? </s><s> Audimax, Christian-Albrechts-Platz 2, Hörsaal A Kontakt:"
"nachrichtenbrett.de,http://nachrichtenbrett.de/Forum/showthread.php?postid=40546,Forum - ä, ö, ü und ie,2020-06-12 07:13,2020,doc#1620027,#871652503","Internet sortieren die Experten dagegen als Vokabularverderber aus. </s><s> So gelten beispielsweise Kanaksprach oder das","Kiezdeutsch",", also der Dialekt des Deutschen mit Fremdwörtern aus dem Türkischen, als Teil der Jugendsprache, versichert Heike"
"wesmile.de,http://www.wesmile.de/tag/sprache,weSmile - gute Nachrichten / sprache,2020-06-12 08:26,2020,doc#1633798,#878571638","... mehr ... "" </s><s> Die große Mehrheit der Deutschen liebt ihre Sprache, ist aber beunruhigt über Anglizismen,","Kiezdeutsch","und SMS-Jargon. </s><s> Diese Furcht ist unbegründet, denn die Sprache ist bisher noch immer mit eingewa mehr ... "" </s><s> Viele"
"faz.net,https://www.faz.net/aktuell/feuilleton/streitfall-kiezdeutsch-man-misst-hier-mit-zweierlei-mass-11682110.html,Streitfall Kiezdeutsch: „Man misst hier mit zweierlei Maß“ - Feuilleton - FAZ,2020-06-12 11:58,2020,doc#1672346,#898453710","- und Meinungsforschung kann dabei helfen. </s><s> Das gilt für große Unternehmen und KMU gleichermaßen. ... </s><s> Streitfall","Kiezdeutsch",": ""Man misst hier mit zweierlei Maß"" </s><s> Aktualisiert am 13.03.2012-10:02 </s><s> Ist Kiezdeutsch eine Nachlässigkeit unserer"
"faz.net,https://www.faz.net/aktuell/feuilleton/streitfall-kiezdeutsch-man-misst-hier-mit-zweierlei-mass-11682110.html,Streitfall Kiezdeutsch: „Man misst hier mit zweierlei Maß“ - Feuilleton - FAZ,2020-06-12 11:58,2020,doc#1672346,#898453728",". ... </s><s> Streitfall Kiezdeutsch : ""Man misst hier mit zweierlei Maß"" </s><s> Aktualisiert am 13.03.2012-10:02 </s><s> Ist","Kiezdeutsch","eine Nachlässigkeit unserer Sprache oder wird es zu Unrecht stigmatisiert? </s><s> Ein Gespräch mit dem in Griechenland"
"faz.net,https://www.faz.net/aktuell/feuilleton/streitfall-kiezdeutsch-man-misst-hier-mit-zweierlei-mass-11682110.html,Streitfall Kiezdeutsch: „Man misst hier mit zweierlei Maß“ - Feuilleton - FAZ,2020-06-12 11:58,2020,doc#1672346,#898453774",". </s><s> Weitersagen abbrechen </s><s> Herr Androutsopoulos, haben Sie heute schon ""rote Ampel gemacht""? </s><s> Beides. </s><s> Das war","Kiezdeutsch","und heißt soviel wie: Bei Rot über die Ampel gehen. </s><s> Sie erforschen seit langer Zeit die Jugendsprache und Ethnolekte. </s>"
"faz.net,https://www.faz.net/aktuell/feuilleton/streitfall-kiezdeutsch-man-misst-hier-mit-zweierlei-mass-11682110.html,Streitfall Kiezdeutsch: „Man misst hier mit zweierlei Maß“ - Feuilleton - FAZ,2020-06-12 11:58,2020,doc#1672346,#898453876","der Verschmelzung des Subjektpronomens mit dem Verb, wie bei ""Ischwör"". </s><s> Ihre Kollegin Heike Wiese hat gefordert, das","Kiezdeutsch","als ganz normalen Dialekt des Deutschen anzuerkennen. </s><s> Man könne nicht mehr nur von Jugendsprache sprechen. </s><s> Das"
"faz.net,https://www.faz.net/aktuell/feuilleton/streitfall-kiezdeutsch-man-misst-hier-mit-zweierlei-mass-11682110.html,Streitfall Kiezdeutsch: „Man misst hier mit zweierlei Maß“ - Feuilleton - FAZ,2020-06-12 11:58,2020,doc#1672346,#898453895","als ganz normalen Dialekt des Deutschen anzuerkennen. </s><s> Man könne nicht mehr nur von Jugendsprache sprechen. </s><s> Das","Kiezdeutsch","habe vielmehr ein eigenes System. </s><s> Teilen Sie ihre Auffassung? </s><s> Kiezdeutsch hat noch keine klaren Konturen, wir wissen"
"faz.net,https://www.faz.net/aktuell/feuilleton/streitfall-kiezdeutsch-man-misst-hier-mit-zweierlei-mass-11682110.html,Streitfall Kiezdeutsch: „Man misst hier mit zweierlei Maß“ - Feuilleton - FAZ,2020-06-12 11:58,2020,doc#1672346,#898453907","mehr nur von Jugendsprache sprechen. </s><s> Das Kiezdeutsch habe vielmehr ein eigenes System. </s><s> Teilen Sie ihre Auffassung? </s><s>","Kiezdeutsch","hat noch keine klaren Konturen, wir wissen viel zu wenig darüber, um eindeutig sagen zu können, was Kiezdeutsch ist. </s>"
"faz.net,https://www.faz.net/aktuell/feuilleton/streitfall-kiezdeutsch-man-misst-hier-mit-zweierlei-mass-11682110.html,Streitfall Kiezdeutsch: „Man misst hier mit zweierlei Maß“ - Feuilleton - FAZ,2020-06-12 11:58,2020,doc#1672346,#898453928","? </s><s> Kiezdeutsch hat noch keine klaren Konturen, wir wissen viel zu wenig darüber, um eindeutig sagen zu können, was","Kiezdeutsch","ist. </s><s> Grammatische Regelmäßigkeiten wie der Ausfall von Präpositionen und Artikeln, wodurch Sätze wie ""Ich geh"
"faz.net,https://www.faz.net/aktuell/feuilleton/streitfall-kiezdeutsch-man-misst-hier-mit-zweierlei-mass-11682110.html,Streitfall Kiezdeutsch: „Man misst hier mit zweierlei Maß“ - Feuilleton - FAZ,2020-06-12 11:58,2020,doc#1672346,#898453960","und Artikeln, wodurch Sätze wie ""Ich geh Bibliothek"" entstehen, gibt es nur wenige. </s><s> Eine andere Regelmäßigkeit von","Kiezdeutsch","scheint in seiner Offenheit gegenüber Ausdrücken aus anderen Sprachen zu bestehen. </s><s> Welche anderen Sprachen das sind"
"faz.net,https://www.faz.net/aktuell/feuilleton/streitfall-kiezdeutsch-man-misst-hier-mit-zweierlei-mass-11682110.html,Streitfall Kiezdeutsch: „Man misst hier mit zweierlei Maß“ - Feuilleton - FAZ,2020-06-12 11:58,2020,doc#1672346,#898454085","Raffinesse ist eine landläufige Ideologie, die Sprache und Gesellschaft zumindest in Deutschland strukturiert. </s><s>","Kiezdeutsch","wird in diese Denkweise über Sprache natürlich miteinbezogen. </s><s> Jetzt reden Sie schon ganz selbstverständlich von"
"faz.net,https://www.faz.net/aktuell/feuilleton/streitfall-kiezdeutsch-man-misst-hier-mit-zweierlei-mass-11682110.html,Streitfall Kiezdeutsch: „Man misst hier mit zweierlei Maß“ - Feuilleton - FAZ,2020-06-12 11:58,2020,doc#1672346,#898454106","über Sprache natürlich miteinbezogen. </s><s> Jetzt reden Sie schon ganz selbstverständlich von Dialekten, aber kann","Kiezdeutsch","überhaupt als ein solcher bezeichnet werden? </s><s> Das hängt davon ab, ob man über die rein linguistischen Strukturen oder"
"faz.net,https://www.faz.net/aktuell/feuilleton/streitfall-kiezdeutsch-man-misst-hier-mit-zweierlei-mass-11682110.html,Streitfall Kiezdeutsch: „Man misst hier mit zweierlei Maß“ - Feuilleton - FAZ,2020-06-12 11:58,2020,doc#1672346,#898454148",", historischen, kulturellen Aspekt an die Frage ran geht. </s><s> Auf soziolinguistischer Ebene spricht einiges dafür,","Kiezdeutsch","als Dialekt des Deutschen zu behandeln. </s><s> In der Öffentlichkeit werden Kiezdeutsch oder ""Kanak Sprak"" oder wie man es"
"faz.net,https://www.faz.net/aktuell/feuilleton/streitfall-kiezdeutsch-man-misst-hier-mit-zweierlei-mass-11682110.html,Streitfall Kiezdeutsch: „Man misst hier mit zweierlei Maß“ - Feuilleton - FAZ,2020-06-12 11:58,2020,doc#1672346,#898454160","Ebene spricht einiges dafür, Kiezdeutsch als Dialekt des Deutschen zu behandeln. </s><s> In der Öffentlichkeit werden","Kiezdeutsch","oder ""Kanak Sprak"" oder wie man es auch nennen möchte, so behandelt, als wäre es kein Deutsch, sondern eine andere"
"faz.net,https://www.faz.net/aktuell/feuilleton/streitfall-kiezdeutsch-man-misst-hier-mit-zweierlei-mass-11682110.html,Streitfall Kiezdeutsch: „Man misst hier mit zweierlei Maß“ - Feuilleton - FAZ,2020-06-12 11:58,2020,doc#1672346,#898454196","behandelt, als wäre es kein Deutsch, sondern eine andere Sprache, die die Standardsprache bedrohen würden. </s><s> Wenn man","Kiezdeutsch","nun als Dialekt thematisieren würde, fiele diese ganze Wahrnehmung von Fremdheit weg. Das würde fachlich,"
"faz.net,https://www.faz.net/aktuell/feuilleton/streitfall-kiezdeutsch-man-misst-hier-mit-zweierlei-mass-11682110.html,Streitfall Kiezdeutsch: „Man misst hier mit zweierlei Maß“ - Feuilleton - FAZ,2020-06-12 11:58,2020,doc#1672346,#898454219",", fiele diese ganze Wahrnehmung von Fremdheit weg. Das würde fachlich, öffentlich und journalistisch beitragen,","Kiezdeutsch","zu normalisieren. </s><s> Und welche rein linguistischen Aspekte sprechen für die Kennzeichnung als Dialekt? </s><s> Mir scheint,"
"faz.net,https://www.faz.net/aktuell/feuilleton/streitfall-kiezdeutsch-man-misst-hier-mit-zweierlei-mass-11682110.html,Streitfall Kiezdeutsch: „Man misst hier mit zweierlei Maß“ - Feuilleton - FAZ,2020-06-12 11:58,2020,doc#1672346,#898454269","sind, zum Beispiel sind Phonologie und Prosodie des Kiezdeutschen noch wenig erforscht. </s><s> Wir wissen nicht, wie sich","Kiezdeutsch","in ihrer Lautung beispielsweise in Hamburg, Berlin und Stuttgart unterscheidet. </s><s> Welche Reichweite hat Kiezdeutsch"
"faz.net,https://www.faz.net/aktuell/feuilleton/streitfall-kiezdeutsch-man-misst-hier-mit-zweierlei-mass-11682110.html,Streitfall Kiezdeutsch: „Man misst hier mit zweierlei Maß“ - Feuilleton - FAZ,2020-06-12 11:58,2020,doc#1672346,#898454285","Kiezdeutsch in ihrer Lautung beispielsweise in Hamburg, Berlin und Stuttgart unterscheidet. </s><s> Welche Reichweite hat","Kiezdeutsch","? </s><s> Wie fließen regionale Besonderheiten mit ein? </s><s> Können wir wirklich nur von einem Dialekt sprechen? </s><s> Oder sind es"
"klausenerplatz-kiez.de,http://blog.klausenerplatz-kiez.de/archive/2015/01/16/pillau_und_schatz_lehren_deuts,Der Kiezer Weblog vom Klausenerplatz - Wir bloggen den Kiez - blog.klausenerplatz-kiez.de,2020-06-12 20:40,2020,doc#1761532,#942259194","der sechste Deutschkurs der beiden Berliner Künstler. </s><s> Sie unternehmen Ausflüge ins deutsch-arabisch-türkische","Kiezdeutsch",", ins Jugenddeutsch, Beamtendeutsch, Sportlerdeutsch, das gewundene Deutsch unserer Politiker und das knappe der"
"bpb.de,https://www.bpb.de/apuz/32957/kiezdeutsch-ein-neuer-dialekt?p=1,Kiezdeutsch - ein neuer Dialekt | APuZ,2020-06-13 22:17,2020,doc#2003274,#1061153985","""Sprache, Variation und Migration"" an der Universität Potsdam, Am Neuen Palais 10, 14469 Potsdam. </s><s> E-Mail: EMAIL </s><s>","Kiezdeutsch","- ein neuer Dialekt </s><s> Begriff ""Kiezdeutsch"" </s><s> In der öffentlichen Diskussion werden zum Teil auch andere Bezeichnungen"
"bpb.de,https://www.bpb.de/apuz/32957/kiezdeutsch-ein-neuer-dialekt?p=1,Kiezdeutsch - ein neuer Dialekt | APuZ,2020-06-13 22:17,2020,doc#2003274,#1061153992","an der Universität Potsdam, Am Neuen Palais 10, 14469 Potsdam. </s><s> E-Mail: EMAIL </s><s> Kiezdeutsch - ein neuer Dialekt </s><s> Begriff ""","Kiezdeutsch",""" </s><s> In der öffentlichen Diskussion werden zum Teil auch andere Bezeichnungen verwendet, etwa ""Kanak Sprak"", ein"
"bpb.de,https://www.bpb.de/apuz/32957/kiezdeutsch-ein-neuer-dialekt?p=1,Kiezdeutsch - ein neuer Dialekt | APuZ,2020-06-13 22:17,2020,doc#2003274,#1061154024","Bezeichnungen verwendet, etwa ""Kanak Sprak"", ein Begriff der besonders in den Comedybereich Eingang gefunden hat. </s><s> ""","Kiezdeutsch",""", die Bezeichnung, die hier benutzt wird, ist aus mehreren Gründen besonders passend für diese Jugendsprache. </s><s> Zum"
"bpb.de,https://www.bpb.de/apuz/32957/kiezdeutsch-ein-neuer-dialekt?p=1,Kiezdeutsch - ein neuer Dialekt | APuZ,2020-06-13 22:17,2020,doc#2003274,#1061154113","des Deutschen handelt. </s><s> Schließlich beinhaltet der Begriff keine ethnische Eingrenzung und kann so erfassen, dass","Kiezdeutsch","nicht nur von Sprecherinnen und Sprechern einer bestimmten Herkunft gesprochen wird. </s><s> Demgegenüber fasst eine"
"bpb.de,https://www.bpb.de/apuz/32957/kiezdeutsch-ein-neuer-dialekt?p=1,Kiezdeutsch - ein neuer Dialekt | APuZ,2020-06-13 22:17,2020,doc#2003274,#1061154205","Assoziationen zu ""Kanak"" aber erhalten geblieben. </s><s> [2] Ich verwende daher ausschließlich den Begriff ""","Kiezdeutsch",""", der solche negativen Vorabbewertungen vermeidet und mittlerweile auch in der politischen Diskussion gut"
"nachrichtenbrett.de,http://nachrichtenbrett.de/Forum/showthread.php?threadid=1115,Forum - RP Online Rheinische Post,2020-06-15 10:27,2020,doc#2285335,#1200445056","Zeitung verfolgt). </s><s> Unsere verrückte Sprache Mannheim Unsere Sprache hat es nicht leicht: Verhunzt von der Jugend (","Kiezdeutsch","), verhöhnt von der Rechtschreibreform, verdrängt von Anglizismen. </s><s> Denken wir doch bloß ans Handy, den Smoking, den"
"schicksal-sauer.fun,http://schicksal-sauer.fun/4043381229/4184/ich-mag-dich-arabisch.html,Ich mag dich arabisch, ich schätze dich sehr! ich bin froh, dich kennengelernt,2020-06-16 05:12,2020,doc#2432747,#1271196014","<s> Unter einem Dach mit einem Flüchtling: Karim, ich muss dich - taz </s><s> Nicht nur Kanak Sprak In Medien und Comedy-Shows wird","Kiezdeutsch","mitunter als sprachlich reduzierte Kanak Sprak mit vielen grammatischen Fehlern. </s><s> Stehst du drauf wenn geile Schwule"
"schicksal-sauer.fun,http://schicksal-sauer.fun/4043381229/4184/ich-mag-dich-arabisch.html,Ich mag dich arabisch, ich schätze dich sehr! ich bin froh, dich kennengelernt,2020-06-16 05:12,2020,doc#2432747,#1271196208","findest du die Liste der Symbole und Zeichen Emojis in Whatsapp mit Bedeutung und Unicode. </s><s> Bedeutung nicht gefunden </s><s>","Kiezdeutsch","- ein neuer Dialekt Kiezdeutsch ist kein falsches Deutsch. Es ist ein neuer Dialekt des Deutschen, der sich in"
"schicksal-sauer.fun,http://schicksal-sauer.fun/4043381229/4184/ich-mag-dich-arabisch.html,Ich mag dich arabisch, ich schätze dich sehr! ich bin froh, dich kennengelernt,2020-06-16 05:12,2020,doc#2432747,#1271196213","und Zeichen Emojis in Whatsapp mit Bedeutung und Unicode. </s><s> Bedeutung nicht gefunden </s><s> Kiezdeutsch - ein neuer Dialekt","Kiezdeutsch","ist kein falsches Deutsch. Es ist ein neuer Dialekt des Deutschen, der sich in Wohngebieten mit hohem Migrantenanteil"
"gbw.at,https://www.gbw.at/oesterreich/artikelansicht/beitrag/red-gscheit-ueber-das-ideal-der-einsprachigkeit,Red g&apos;scheit! Über das Ideal der Einsprachigkeit - Grüne Bildungswerkstatt,2020-06-16 11:06,2020,doc#2475419,#1292891710","mit anderen Sprachen sind hier stark vertreten. </s><s> Dadurch ist eine neue Jugendsprache entstanden. </s><s> Dieses ""","Kiezdeutsch",""" hat sich im Kontakt unterschiedlicher Sprachen und Kul- turen entwickelt. </s><s> Die Sprachwissenschaftlerin Heike"
"gbw.at,https://www.gbw.at/oesterreich/artikelansicht/beitrag/red-gscheit-ueber-das-ideal-der-einsprachigkeit,Red g&apos;scheit! Über das Ideal der Einsprachigkeit - Grüne Bildungswerkstatt,2020-06-16 11:06,2020,doc#2475419,#1292891740","entwickelt. </s><s> Die Sprachwissenschaftlerin Heike Wiese hat sich mit dem Phnomen beschäftigt und fest- gestellt, dass","Kiezdeutsch","wie ein sehr dynamischer Dialekt funktioniert. </s><s> Die Jugendsprache wird situationsbezogen eingesetzt, bedient sich"
"gbw.at,https://www.gbw.at/oesterreich/artikelansicht/beitrag/red-gscheit-ueber-das-ideal-der-einsprachigkeit,Red g&apos;scheit! Über das Ideal der Einsprachigkeit - Grüne Bildungswerkstatt,2020-06-16 11:06,2020,doc#2475419,#1292891764","wird situationsbezogen eingesetzt, bedient sich am Wortschatz verschiedener Sprachen. </s><s> Lernen kann man","Kiezdeutsch","auf der Straße: Die Jugendlichen bringen sich die Wörter gegenseitig bei. </s><s> So kreativ und interessant aus"
"tu-berlin.de,https://depositonce.tu-berlin.de/handle/11303/4064?mode=simple,DepositOnce: &quot;Gehst du Bahnhof oder bist du mit Auto?&quot;,2020-06-17 01:24,2020,doc#2580435,#1342756421","der allgemeinen, deutschlandweiten Einwanderungsdebatte verstärkt in den Vordergrund gerückt ist. </s><s> Begriffe wie ́","Kiezdeutsch","́ (vgl. Wiese et al. (2009): 1), ́Kanakendeutsch ́ und ́Assisprache ́ gehören mittlerweile zum allgemeinen"
"tu-berlin.de,https://depositonce.tu-berlin.de/handle/11303/4064?mode=simple,DepositOnce: &quot;Gehst du Bahnhof oder bist du mit Auto?&quot;,2020-06-17 01:24,2020,doc#2580435,#1342757048","'' were strongly discussed in the context of the general immigration-debate in Germany. </s><s> Terms such as ''","Kiezdeutsch","'' (cf. Wiese et al (2009): 1), ''Kanakendeutsch'' and ''Assisprache'' have established themselves as colloquialisms to"
"nachrichtenbrett.de,http://nachrichtenbrett.de/Forum/showthread.php?postid=41176,Forum - Tagesspiegel-online,2020-06-17 06:18,2020,doc#2614028,#1359231873","mit türkischem Migrationshintergrund, in der Öffentlichkeit ""bald Türkendeutsch, Kanaksprak, Türkenslang oder","Kiezdeutsch",""" genannt, wie Norbert Dittmar (Berlin) und Yazgül Eimeek (Münster) schreiben. </s><s> Der Ethnolekt unterscheide sich"
"literaturkritik.de,https://literaturkritik.de/public/rezension.php?rez_id=18787&ausgabe=201402,Sprachen-Clash, Code-Switching, Formen-Hopping - Uwe Hinrichs untersucht in „Multi Kulti Deutsch“ Migration als Faktor des Sprachwandels : literaturkritik.de,2020-06-17 21:59,2020,doc#2725994,#1413978577","wie ein Jahr zuvor die Potsdamer Germanistin Heike Wiese in ihrem viel beachteten und kontrovers diskutierten Band ""","Kiezdeutsch",": Ein neuer Dialekt entsteht"" (München 2012) eine neue Varietät des Gegenwartsdeutschen aus der Taufe heben oder"
