"corpus","preloaded/detenten20_rft3"
"subcorpus","-"
"concordance size","1749"
"query","Query:[lc=""kiezdeutsch"" | lemma_lc=""kiezdeutsch"" | ascii=""kiezdeutsch""]"
"Reference","Left","KWIC","Right"
"gbw.at","wird situationsbezogen eingesetzt, bedient sich am Wortschatz verschiedener Sprachen. </s><s> Lernen kann man","Kiezdeutsch","auf der Straße: Die Jugendlichen bringen sich die Wörter gegenseitig bei. </s><s> So kreativ und interessant aus"
"tu-berlin.de","der allgemeinen, deutschlandweiten Einwanderungsdebatte verstärkt in den Vordergrund gerückt ist. </s><s> Begriffe wie ́","Kiezdeutsch","́ (vgl. Wiese et al. (2009): 1), ́Kanakendeutsch ́ und ́Assisprache ́ gehören mittlerweile zum allgemeinen"
"tu-berlin.de","'' were strongly discussed in the context of the general immigration-debate in Germany. </s><s> Terms such as ''","Kiezdeutsch","'' (cf. Wiese et al (2009): 1), ''Kanakendeutsch'' and ''Assisprache'' have established themselves as colloquialisms to"
"nachrichtenbrett.de","mit türkischem Migrationshintergrund, in der Öffentlichkeit ""bald Türkendeutsch, Kanaksprak, Türkenslang oder","Kiezdeutsch",""" genannt, wie Norbert Dittmar (Berlin) und Yazgül Eimeek (Münster) schreiben. </s><s> Der Ethnolekt unterscheide sich"
"literaturkritik.de","wie ein Jahr zuvor die Potsdamer Germanistin Heike Wiese in ihrem viel beachteten und kontrovers diskutierten Band ""","Kiezdeutsch",": Ein neuer Dialekt entsteht"" (München 2012) eine neue Varietät des Gegenwartsdeutschen aus der Taufe heben oder"
"literaturkritik.de","und deren Gebrauch beobachtet hat, kann diesen Befund nur bestätigen. </s><s> Dass in Hinrichs'' Perspektive das","Kiezdeutsch","völlig anders interpretiert wird als in Heike Wieses Buch (für den Autor ein ""Lehrbeispiel für eine [...] ''Linguistik"
"nachrichtenbrett.de","benutzt, verändert, modelliert. </s><s> Wir hatten Spaß damit, und das hat die heutige Generation auch. </s><s> Im Hiphop oder im","Kiezdeutsch","findet man zahllose Beispiele dafür. </s><s> Das hat seine Berechtigung. </s><s> Die Frage ist nur: Lernt man daneben auch noch das """
"wusstebar.top","Schüler mit umfangreichem Lesestoff in genau der richtigen Länge </s><s> Der Song - www. </s><s> Das-Rote-Pferd.d </s><s> Mit ihrem Buch","Kiezdeutsch",", das Mitte Februar erschienen ist, will die Germanistin mit Vorurteilen aufräumen, dass dieser Dialekt nur von"
"socialnet.de","Wichmann sind im Bereich der Auslandsgermanistik angesiedelt. </s><s> Christian Rink beschäftigt sich in seinem Artikel ""''","Kiezdeutsch","'' in Forschung und Lehre der Auslandsgermanistik"" mit dem Sprachphänomen ''Kiezdeutsch'' und plädiert in diesem"
"socialnet.de","sich in seinem Artikel ""''Kiezdeutsch'' in Forschung und Lehre der Auslandsgermanistik"" mit dem Sprachphänomen ''","Kiezdeutsch","'' und plädiert in diesem Zusammenhang für eine engere Zusammenarbeit von Sprachwissenschaft,"
"zum.de","Strukturen sowie ihrer Offenheit für Neues stärker von Einflüssen der Mehrsprachigkeit geprägt als Erwachsene. </s><s>","Kiezdeutsch","</s><s> Kiezdeutsch, das Deutsch Jugendlicher im Berliner Kiez, wird sprachwissenschaftlich untersucht und von"
"zum.de","sowie ihrer Offenheit für Neues stärker von Einflüssen der Mehrsprachigkeit geprägt als Erwachsene. </s><s> Kiezdeutsch </s><s>","Kiezdeutsch",", das Deutsch Jugendlicher im Berliner Kiez, wird sprachwissenschaftlich untersucht und von"
"zum.de",". </s><s> Zum Beispiel: </s><s> ""Anhand zahlreicher Beispiele zeigt die renommierte Sprachwissenschaftlerin Heike Wiese, dass","Kiezdeutsch","keine ""Kanak Sprak"" ist, kein Anzeichen mangelnder Integration und auch keine Gefahr für das Deutsche, sondern ein"
"zum.de","und auch keine Gefahr für das Deutsche, sondern ein neuer, in dynamischer Entwicklung befindlicher Dialekt. </s><s> "" </s><s>","kiezdeutsch","- Ein Infoportal zu Jugendsprache in urbanen Wohngebieten mit hohem Migrantenanteil: Informationen für"
"zum.de","Prof. Dr. Heike Wiese) der Universität Potsdam, unterstützt vom Bundesministerium für Bildung und Forschung. </s><s> ""Weil","Kiezdeutsch","viele interessante grammatische Merkmale besitzt, kann diese Jugendsprache ein sinnvolles Thema im"
"zum.de","Merkmale besitzt, kann diese Jugendsprache ein sinnvolles Thema im Deutschunterricht sein. </s><s> Schülerprojekte zu","Kiezdeutsch","können den Grammatikunterricht unterstützen und auch zur Sprachförderung beitragen, gerade in Schulen mit einem"
"zum.de",", die man im Deutschunterricht in Form von Schülerprojekten bearbeiten kann. </s><s> "" (kiezdeutsch.de) </s><s> ""27.02.2012 -","Kiezdeutsch","nennt sich die rhetorische Mutation der Neuzeit - eingeführt von jungen Migranten, kopiert von allen, die lieber"
"renaissance-theater.de","durch die deutsche Sprache mit Ausflügen ins gewundene Deutsch unserer Politiker, das deutsch-arabisch-türkische","Kiezdeutsch",", ins Jugenddeutsch und Beamtendeutsch. </s><s> Sie erfahren, wie viele englische, französische und hebräische oder"
"berliner-woche.de","Stundenplan. </s><s> Professor Marcel Robischon vom... </s><s> Charlottenburg. </s><s> Wenn Kinder bei der Grammatik schludern, ist von ""","Kiezdeutsch",""" die Rede. </s><s> Fachleute sprechen vom ""Ethnolekt"". </s><s> Wie man das Phänomen wissenschaftlich bewerten muss, ergründete die"
"magazin-forum.de","kräftige Ausdrücke geht mit dem langsamen Verschwinden des Dialekts nicht verloren, sondern wird nur ersetzt. </s><s> Durch","Kiezdeutsch","beispielsweise – ""Isch mach disch Messer, Alder! </s><s> "" – eine multiethnische Mundart, die durch Komödianten auf Bühnen"
"sprach-blog.de","trägt der Nebenkläger seine Kosten selbst. </s><s> ""labern"" im Kiezdeutschen </s><s> In ihrem populärwissenschaftlichen Buch","Kiezdeutsch",". </s><s> Ein neuer Dialekt entsteht schreibt die Potsdamer Sprachwissenschaftlerin Heike Wiese (2012:14) über die von ihr"
"sprach-blog.de","Potsdamer Sprachwissenschaftlerin Heike Wiese (2012:14) über die von ihr als Dialekt bezeichnete Sprachvariante","Kiezdeutsch",": </s><s> Kiezdeutsch spricht man nicht, weil die eigenen Großeltern irgendwann einmal aus der Türkei eingewandert sind,"
"sprach-blog.de","Heike Wiese (2012:14) über die von ihr als Dialekt bezeichnete Sprachvariante Kiezdeutsch: </s><s>","Kiezdeutsch","spricht man nicht, weil die eigenen Großeltern irgendwann einmal aus der Türkei eingewandert sind, sondern"
"sprach-blog.de","spricht man nicht, weil die eigenen Großeltern irgendwann einmal aus der Türkei eingewandert sind, sondern","Kiezdeutsch","spricht man mit seinen Freunden, wenn man in einem multiethischen Viertel groß wird, ganz unabhängig davon, ob die"
"sprach-blog.de","Familie aus der Türkei, aus Deutschland oder aus einem anderen Land stammt. </s><s> Dass ich diesen Artikel damit beginne, wer","Kiezdeutsch","spricht und nicht mit einer Definition hat seinen Grund darin, dass Wiese leider keine griffige Definition des"
"sprach-blog.de","dem zum Kiezdeutschen angebotenen Infoportal kiezdeutsch.de wider: Der erste Unterpunkt dort lautet ""Wer spricht","Kiezdeutsch","? </s><s> "" und verfolgt so ebenfalls eine Herangehensweise über die Sprecher. </s><s> Screenshot von kiezdeutsch.de </s><s> Dies soll hier"
"sprach-blog.de","gewertet werden (schließlich erläutert Wiese im Rest ihres Buches und an anderen Stellen noch ausführlich die","kiezdeutschen","Besonderheiten). </s><s> Was ist denn nun aber Kiezdeutsch? </s><s> Es handelt sich laut Wiese (2006:6) um eine jugendsprachliche"
"sprach-blog.de","im Rest ihres Buches und an anderen Stellen noch ausführlich die kiezdeutschen Besonderheiten). </s><s> Was ist denn nun aber","Kiezdeutsch","? </s><s> Es handelt sich laut Wiese (2006:6) um eine jugendsprachliche Varietät des Deutschen, die sich von anderen"
"sprach-blog.de","kurze Suche auf google.de zeigt ebenfalls diese Verwendung. </s><s> Ein User kommentiert beispielsweise einen Artikel über","Kiezdeutsch","auf der konservativen Seite jungefreiheit.de, der die Sprecher des Kiezdeutschen nicht gerade gut dastehen lässt"
"nachrichtenbrett.de","– und noch gefährlicher... welt.de 21.8.2014 </s><s> eingetragen von Sigmar Salzburg am 01.07.2014 um 04.25 </s><s> In Wahrheit ist","Kiezdeutsch","rassistisch Zwei Germanistinnen [Heike Wiese und Diana Marossek] versuchen uns einzureden, Kiezdeutsch sei der"
"nachrichtenbrett.de","ist Kiezdeutsch rassistisch Zwei Germanistinnen [Heike Wiese und Diana Marossek] versuchen uns einzureden,","Kiezdeutsch","sei der Standardsprache gleichrangig und jeder, der auf korrektem Deutsch beharre, sei ein Rassist. </s><s> Türkische"
"nachrichtenbrett.de",". </s><s> Türkische Aufsteiger wissen es besser. </s><s> Von Matthias Heine Die Potsdamer Germanistin Heike Wiese hat Menschen, die","Kiezdeutsch","für eine defizitäre Sprache halten, als Rassisten bezeichnet. </s><s> ""Kiezdeutsch"" ist ein Begriff, den Frau Wiese"
"nachrichtenbrett.de","Heike Wiese hat Menschen, die Kiezdeutsch für eine defizitäre Sprache halten, als Rassisten bezeichnet. </s><s> ""","Kiezdeutsch",""" ist ein Begriff, den Frau Wiese erfunden hat, um den die deutsche Standardgrammatik ignorierenden Jargon von"
"nachrichtenbrett.de","unter vielen möglichen Varianten. </s><s> Seitdem die Professorin vor zwei Jahren in einem Buch für die Anerkennung von","Kiezdeutsch","plädiert hat, wird sie teilweise heftig kritisiert. </s><s> Jetzt hat sie ihre Fassungslosigkeit darüber zu Protokoll"
"berlin-familie.de","gäbe. </s><s> In der Zukunft könnten alle Menschen in Deutschland so reden, sagen Sprachforscher. www.faz.net </s><s> Wenn Berliner","Kiezdeutsch","zur ganz normalen Sprache wird </s><s> Gehst du Bus oder bist du mit Auto? </s><s> Solche Sätze müssen sich Kabarettisten gar nicht mehr"
"uni-potsdam.de","2011, AG 7 ""Wort oder Phrase"" (Leitung: Antje Heine und Joachim Jacobs), Göttingen. </s><s> Freywald, U.: Zur Dynamik der","kiezdeutschen","Syntax. </s><s> Vortrag auf IGDD 2009 (3. </s><s> Kongress der Internationalen Gesellschaft für Dialektologie des Deutschen),"
"uni-potsdam.de",": Syntax (Leitung: Franz Patocka), Zürich. </s><s> Freywald, U.: Zur Interaktion von Syntax und Informationsstruktur in","Kiezdeutsch",". </s><s> Voranstellungen und linke Satzperipherie. </s><s> Posterpräsentation auf der IGDD 2009 (3. </s><s> Kongress der Internationalen"
"uni-potsdam.de","Deutschlehrertagung) im Bereich A4 DaZ im Kontext von Migration und Integration, Jena. </s><s> Vortrag </s><s> Wiese, H.: Bedroht","Kiezdeutsch","die deutsche Sprache? </s><s> Missverständnisse und Vorbehalte gegenüber einem neuen Dialekt. </s><s> Eingeladener Vortrag auf"
"uni-potsdam.de","in der Berlin-Brandenburgischen Akademie der Wissenschaften, Berlin. </s><s> Vortrag </s><s> Wiese, H. & Freywald, U.:","Kiezdeutsch",": Ein neuer Beitrag zur grammatischen Entwicklung im Deutschen. </s><s> Vortrag auf dem XI. Türkischen Internationalen"
"uni-potsdam.de",", Université de Nantes, Frankreich. </s><s> Gastvortrag / Workshop </s><s> Paul, K.: Multiethnische Jugendsprachen am Beispiel von","Kiezdeutsch",". </s><s> Gastvortrag im Rahmen des Seminars ""Jugendsprache"" von Rahel Ziethen am Institut für deutsche Sprache und"
"uni-potsdam.de","für deutsche Sprache und Literatur, Universität Hildesheim. </s><s> Vortrag </s><s> Özçelik, T. & Paul, K.: Vom multiethnischen","Kiezdeutsch","zum Standarddeutschen. </s><s> Untersuchungen zu sprachlichen Kompetenzen von Jugendlichen mit Migrationshintergrund. </s>"
"uni-potsdam.de",", Wiese, H. & Wittenberg, E.: ""Ich mag so Wasserpfeifeladen. </s><s> "" The interaction of grammar and information structure in","Kiezdeutsch",". </s><s> Vortrag auf der Jugendsprache 5, Kopenhagen. </s><s> Wer ist Online! </s><s> Ich war mal wieder am 1.3.2015 bei den"
"uni-potsdam.de","grammatischer und informationsstruktureller Aspekte in einer Kontaktsprache. </s><s> Untersuchungsgegenstand ist","Kiezdeutsch",", eine Varietät des Deutschen, die sich seit etwa Mitte der 1990er als urbane Jugendsprache in Wohngebieten mit hohem"
"uni-potsdam.de","ausbildet, insbesondere in solchen, in denen Jugendliche türkischer und arabischer Herkunft dominieren. </s><s>","Kiezdeutsch","ist jedoch kein ""Türkendeutsch"" (oder ""Araberdeutsch""), sondern ein Multiethnolekt, der sich in gemeinsamen"
"uni-potsdam.de","gerade auch in ethnisch gemischten Gruppen, von Sprechern mit und ohne Migrationshintergrund, gesprochen wird. </s><s>","Kiezdeutsch","weist typische kontaktsprachliche Charakteristika auf; insbesondere finden sich neben der Integration von"
"uni-potsdam.de","um diese Präferenzen umzusetzen. </s><s> Vor diesem Hintergrund stellt sich dann die Frage, ob es in einer Kontaktsprache wie","Kiezdeutsch","angesichts der Schwächung grammatischer Restriktionen zu einer ursprünglicheren Abbildung von"
"uni-potsdam.de","einer geringeren Steuerung informationsstruktureller Präferenzen durch ausgebildete grammatische Korrelate? </s><s>","Kiezdeutsch","bietet damit gerade in den Bereichen, in denen sich Verstöße gegen grammatische Beschränkungen des Deutschen finden"
"uni-potsdam.de","Perspektive kann es zudem ermöglichen, vermeintlich unzusammenhängende sprachliche Charakteristika von","Kiezdeutsch",", die aus rein syntaktischer Sicht nur unbefriedigend verknüpft werden können, auf der Ebene der"
"deraufreger.de","man sich aus dem Staub machen, wenn man sich derart angesprochen fühlen sollte. </s><s> Mitunter wird dieses ""Deutsch"" als ""","Kiezdeutsch",""" bezeichnet und war es einigen Menschen / Institutionen Wert, Zeit zu investieren und Studien anzustoßen. </s><s> Wobei mich"
"poesiebuero.de","diese ein ganzes Stück nach rechts gezogen. </s><s> Das meint der Freitag anlässlich des 100. Geburtstages von Axel Springer. </s><s>","Kiezdeutsch","fetzt echt ein </s><s> Mit dem so genannten Kiezdeutsch, einem Slang den (überwiegend) Berliner Jugendliche benutzen,"
"poesiebuero.de","meint der Freitag anlässlich des 100. Geburtstages von Axel Springer. </s><s> Kiezdeutsch fetzt echt ein </s><s> Mit dem so genannten","Kiezdeutsch",", einem Slang den (überwiegend) Berliner Jugendliche benutzen, entsteht ein neuer Dialekt des Deutschen, meint die"
"poesiebuero.de","benutzen, entsteht ein neuer Dialekt des Deutschen, meint die Germanistik-Professorin Heike Wiese. </s><s> Das","Kiezdeutsch","folgt eigenen Regeln und füllt Lücken des Standarddeutschen, und zwar auf ziemlich kreative Art, meint auch das"
"dw.com",". </s><s> Von den Fantasieprodukten Gender-Wahn und Sex-Koffer weit und breit nichts zu sehen. </s><s> Alltagsdeutsch – Lektionen </s><s>","Kiezdeutsch","</s><s> Jeder fünfte Deutsche hat inzwischen ausländische Wurzeln – mit Auswirkungen auf die deutsche Sprache. </s><s> Unter"
"dw.com","– mit Auswirkungen auf die deutsche Sprache. </s><s> Unter Jugendlichen hat sich eine eigene Alltagssprache entwickelt:","Kiezdeutsch",". </s><s> Forscher sprechen von ""Ethnolekt"". </s><s> Die Forscher sind sich einig. </s><s> Die Forscher sind derselben Meinung. </s><s> Die Forscher"
"dw.com","Sprachdaten . Wenn ich losgegangen wäre und ''nen Jugendlichen interviewt hätte, der eben noch mit seinen Freunden","Kiezdeutsch",", dann wäre klargewesen, dass der ins Standarddeutsche ."" Heike Wiese wäre der Meinung gewesen, dass ein einzelner"
"dw.com",", den Medien und in anderen Bereichen die Standardsprache . Für die Alltagssprache diese Einschätzung allerdings . </s><s>","Kiezdeutsch","</s><s> Manche Linguisten glauben, dass sich die Grammatik in den kommenden Jahrzehnten radikal vereinfachen und am Ende der"
"dw.com","in den vergangenen Jahren eine neue Sprache unter Jugendlichen mit ausländischen Wurzeln entstanden ist, ""","Kiezdeutsch",""", also Deutsch, das im Kiez, im Wohnviertel, gesprochen wird. </s><s> Wissenschaftler bezeichnen es als ""Ethnolekt"","
"dw.com","""Lass'' ma'' Schule gehen"". </s><s> Ein Ausdruck der Begeisterung oder auch der Ablehnung ist das Adjektiv ""krass"": </s><s> Doch was ist","Kiezdeutsch",", das auch ""Kanaksprak"" oder ""Türkenslang"" genannt wird, abseits der ständig wiederkehrenden Vorurteile? </s><s> So"
"dw.com","wie ""Siktir Lan, üsch mach düsch Messer! </s><s> "" verwenden. </s><s> Und die Jugendlichen sprechen nur mit Altersgleichen","Kiezdeutsch",". </s><s> Bei anderen wie Heike Wiese verfallen sie sofort ins Hochdeutsche. </s><s> Oder – diese Erfahrung hat der Hamburger Linguist"
"dw.com","keine Sprachdaten kriegen. </s><s> Wenn ich losgehe und ''nen Jugendlichen interviewe, der eben noch mit seinen Freunden","Kiezdeutsch","gesprochen hat, dann verfällt der ins Standarddeutsche. </s><s> Der spricht mit mir nicht Kiezdeutsch. </s><s> Dafür bin ich zu alt. /"
"dw.com","mit seinen Freunden Kiezdeutsch gesprochen hat, dann verfällt der ins Standarddeutsche. </s><s> Der spricht mit mir nicht","Kiezdeutsch",". </s><s> Dafür bin ich zu alt. / Jugendliche parodieren Parodien und manchmal merken wir Forscher das gar nicht – und wir denken"
"dw.com","Kommunikationsformen. </s><s> "" </s><s> Hinrichs Kollegen, Heike Wiese und Jannis Androutsopoulos, sind da skeptischer: </s><s> ""Ob","Kiezdeutsch","die Sprache insgesamt verändert, vermag ich nicht zu sagen. </s><s> Ein einzelner Dialekt kann das eigentlich selten. </s><s> Auch"
"koerber-stiftung.de","der Gegenwart und Sprecherin des Zentrums ""Sprache, Variation und Migration"" an der Universität Potsdam. </s><s> Zum Thema ""","Kiezdeutsch",""" leitet sie mehrere Forschungsvorhaben und führt Projekte an Schulen durch. </s><s> Im Februar erschien ihr Buch """
"koerber-stiftung.de",""" leitet sie mehrere Forschungsvorhaben und führt Projekte an Schulen durch. </s><s> Im Februar erschien ihr Buch ""","Kiezdeutsch","– ein neuer Dialekt entsteht"" (C.H. Beck Verlag). </s><s> Vor ihrer Zeit an der Universität Potsdam war Heike Wiese an der"
"deutschlandfunkkultur.de","eine Goldkette mit. </s><s> Vermutlich wurden die Täter gestört, als die Bewohnerin nach Hause kam, vermutet die Polizei. </s><s> ""","Kiezdeutsch","ist informelle gesprochene Sprache"" </s><s> Der deutsch-türkische ""Straßenslang"" ist in der Wissenschaft längst"
"deutschlandfunkkultur.de","abtun – jetzt hätte ich mich auch verhauen hier – ist längst Gegenstand von Forschung in der Sprachwissenschaft:","Kiezdeutsch","oder etwas komplizierter ausgedrückt Multiethnolekt, so heißt das Phänomen, das aus Deutschlands Großstädten mit"
"deutschlandfunkkultur.de",": Hallo! </s><s> von Billerbeck: Üsch mach düsch Messer oder machst du rote Ampel – Frau Wiese, was ist ihr liebster Satz auf","Kiezdeutsch","? </s><s> Wiese: Sicher nicht solche Beleidigungen wie ""Üsch mach düsch Messer"". </s><s> Solche Beleidigungen sind, glaube ich,"
